http://www.boxofficemojo.com/movies/?id=aliceinwonderland10.htm,Alice in Wonderland,334191110,3/5/10,64437055,"['Timothy Spall ', 'Michael Sheen', 'Helena Bonham Carter', '(Voice)', 'Crispin Glover', 'Johnny Depp', 'Anne Hathaway', 'Alan Rickman', 'Mia Wasikowska']",['USA'],1
http://www.boxofficemojo.com/movies/?id=avengers11.htm,Marvel's The Avengers,623357910,5/4/12,13216039,"['Mark Ruffalo', 'Gwyneth Paltrow*', 'Chris Hemsworth', '(Voice)', 'Clark Gregg', 'Samuel L. Jackson', 'Tom Hiddleston', 'Chris Evans', 'Stellan Skarsgard', 'Scarlett Johansson', 'Paul Bettany*', 'Jeremy Renner', 'Robert Downey, Jr.', 'Cobie Smulders']",[],1
http://www.boxofficemojo.com/movies/?id=revolutionaryroad.htm,Revolutionary Road,22911480,12/26/08,43446,"['Kathy Bates', 'Zoe Kazan', 'Kate Winslet', 'Leonardo DiCaprio', 'Michael Shannon']","['USA', 'UK']",1
http://www.boxofficemojo.com/movies/?id=semipro.htm,Semi-Pro,33479698,2/29/08,4178812,"['(Cameo)', 'Will Ferrell', 'Woody Harrelson', 'Ed Helms*', 'Jackie Earle Haley', 'Andre Benjamin', 'Jason Sudeikis*', 'Kristen Wiig*']",['USA'],0
http://www.boxofficemojo.com/movies/?id=strangerthanfiction.htm,Stranger Than Fiction,40660952,11/10/06,1918713,"['Will Ferrell', 'Dustin Hoffman', 'Maggie Gyllenhaal', 'Emma Thompson', 'Queen Latifah']",['USA'],1
http://www.boxofficemojo.com/movies/?id=jackass3d.htm,Jackass 3-D,117229692,10/15/10,8885152,['Johnny Knoxville'],[],0
http://www.boxofficemojo.com/movies/?id=houseilivein.htm,The House I Live In,210752,10/5/12,8407,"['Eugene Jarecki', 'Nannie Jeter', 'Betty Chism', 'Dennis Whidbee']","['Netherlands', 'UK', 'Germany', 'Japan', 'Australia', 'USA']",0
http://www.boxofficemojo.com/movies/?id=monstersinc2.htm,Monsters University,268492764,6/21/13,47166338,"['', ' ', 'Alfred Molina*', 'Billy Crystal', 'Tyler Labine* ', '(Voice)', 'Sean Hayes* ', 'Aubrey Plaza*', 'Helen Mirren', 'John Goodman ']",['USA'],1
http://www.boxofficemojo.com/movies/?id=71.htm,'71,,2/27/15,1567094,"[""Jack O'Connell""]",['UK'],0
http://www.boxofficemojo.com/movies/?id=whatwedointheshadows.htm,What We Do in the Shadows,,2/13/15,200108,['Jemaine Clement'],"['New Zealand', 'USA']",0
http://www.boxofficemojo.com/movies/?id=bigwedding.htm,The Big Wedding,21819348,4/26/13,1981441,"['Robin Williams', 'Ben Barnes', 'Topher Grace', 'Susan Sarandon', 'Amanda Seyfried', 'Diane Keaton', 'Katherine Heigl', 'Robert DeNiro']",['USA'],1
http://www.boxofficemojo.com/movies/?id=hitchhikersguide.htm,The Hitchhiker's Guide to the Galaxy,51085416,4/29/05,20349279,"['Sam Rockwell', 'Bill Nighy', 'Warwick Davis*', '(Voice)', 'Martin Freeman', 'Mos Def', 'Alan Rickman*', 'Zooey Deschanel', 'John Malkovich']","['USA', 'UK']",1
http://www.boxofficemojo.com/movies/?id=ellieparker.htm,Ellie Parker,34410,11/11/05,5248,['Naomi Watts'],['USA'],0
http://www.boxofficemojo.com/movies/?id=wildtigersihaveknown.htm,Wild Tigers I Have Known,9946,2/28/07,566,"['Malcolm Stumpf', 'Patrick White', 'Max Paradise', 'Fairuza Balk']",['USA'],0
http://www.boxofficemojo.com/movies/?id=mywinnipeg.htm,My Winnipeg,159363,6/13/08,94832,"['Ann Savage', 'Louis Negin', 'Amy Stewart', 'Darcy Fehr']",['Canada'],0
